times,n,Tpara,Tperp
1592431611.490231,1.0517517,452.2564,424.6898
1592427050.075268,0.6561244,393.55817,409.79562
1592432470.252439,1.087309,389.3346,327.2791
1592433609.6686149,1.525957,150.16766,184.26437
1592431629.790486,0.8483859,627.4005,596.6956
1592426612.219017,1.0658922,458.50394,535.77423
1592434171.72659,1.0365843,400.44073,394.02548
1592433705.6699772,1.1586795,386.62225,349.79654
1592429030.8534982,1.0338066,505.85532,455.00534
1592427412.1804318,1.190311,445.28104,442.60318
1592430792.628583,1.4613433,289.1152,278.94547
1592433596.91843,1.5509826,192.50668,207.56813
1592426286.7143638,1.1445595,327.51785,408.54504
1592430280.821298,2.0248616,173.19339,136.39503
1592428583.097128,0.9527316,363.79492,447.9276
1592427989.8386612,0.72232306,899.97876,821.931
1592427696.884482,0.9226051,358.2989,412.4697
1592429939.866445,1.1113123,418.11023,420.93958
1592432030.746186,1.1550465,230.10657,206.84705
1592425806.5575092,1.2119161,458.76794,432.46613
1592429436.459281,2.0680103,104.96044,102.4308
1592428189.041497,0.8218783,764.60187,720.3583
1592432488.852694,1.0399504,425.57428,338.52383
1592430439.0735471,1.6836894,251.49278,223.20517
1592427769.035509,1.2983489,382.8963,356.41428
1592432205.04866,1.1660365,465.43185,437.3103
1592428752.449536,1.1050118,401.54385,392.31238
1592428763.5496929,1.1003656,375.28476,367.39328
1592431908.494452,1.34278,217.75993,257.3002
1592430750.177986,1.1992667,421.26126,375.92188
1592428402.944549,1.2999047,434.50394,433.16595
1592432291.749896,4.079823,141.91856,82.57955
1592429437.659296,1.8717844,94.64653,107.63569
1592431683.941254,1.0255461,544.5698,534.12915
1592428460.9953752,0.7658215,729.487,714.3613
1592430704.877331,1.2054095,454.37778,438.57523
1592434846.886165,1.0178018,392.07858,435.84793
1592427248.228093,1.0688933,536.7152,506.63776
1592427970.78839,0.7287212,936.52783,799.94385
1592427301.6288488,1.1501098,451.1736,483.03583
1592430571.3754392,1.475465,307.8809,321.17932
1592429085.754281,1.20495,469.7468,391.39005
1592434622.932988,0.8550561,465.05276,410.75476
1592429992.217198,0.8390665,364.24008,414.9023
1592429609.561745,0.9674295,385.02298,482.44867
1592433306.064298,1.0967026,346.32397,352.2116
1592432617.7045271,1.0327075,426.36005,374.3793
1592426681.820002,1.2569734,358.40134,384.7348
1592430702.327303,1.2024299,410.7997,400.11032
1592431596.7900171,1.2481645,345.10217,345.7475
1592434156.876377,1.1158025,431.70978,381.59128
1592434846.736165,0.9828371,459.90265,534.65375
1592430116.418964,1.9289846,185.83342,160.94196
1592428043.389431,0.6414497,952.41113,870.31885
1592427714.73474,0.9804034,456.2231,385.6346
1592425928.959252,0.9899195,711.6277,694.31665
1592430117.168978,2.0583906,159.89532,168.45085
1592428540.196515,1.1964121,516.75867,511.35687
1592433287.464043,1.2077471,332.79446,329.05862
1592427943.4880052,0.7028994,908.04846,772.6037
1592428587.4471838,0.92578155,596.41034,496.17447
1592433905.922815,4.759694,111.88287,77.75253
1592432754.506474,4.679859,72.57592,69.16938
1592431063.232438,1.3375791,424.30844,399.8364
1592432560.403718,1.0671844,449.03943,492.47455
1592428159.491084,0.6997993,899.2725,751.90936
1592432114.89738,1.023168,276.80997,292.29736
1592426777.371372,0.90192014,436.45392,400.9562
1592431481.288383,1.6789082,294.84363,285.53082
1592432513.153049,1.2172817,351.63025,293.48148
1592429063.853968,1.0312674,429.81268,410.86044
1592431430.587657,2.0305107,198.06047,191.78044
1592428016.2390451,0.7783933,883.8852,750.93634
1592431735.241993,1.4203311,372.6103,357.5839
1592432529.203277,1.3572997,393.50925,327.62003
1592432229.9490151,4.611153,112.175316,76.338875
1592429790.314323,1.6909437,150.97069,145.94928
1592428177.94134,0.8243696,866.4434,742.77515
1592434566.832194,0.93978935,351.26147,418.74384
1592432746.70636,3.926549,77.676956,82.829155
1592430803.578739,1.6717813,263.00174,205.79741
1592426519.517691,0.93720543,571.1603,541.41455
1592434345.729059,1.288486,294.22766,328.68478
1592425811.657582,1.0690106,444.3582,466.9931
1592429233.356389,1.4545724,317.11066,262.91324
1592428653.4481258,2.270734,200.8069,211.4583
1592427743.685153,1.2955438,477.9086,407.0196
1592431869.193897,1.5627042,286.0865,216.65878
1592426320.464849,1.1517243,334.0814,337.86783
1592432978.459654,1.200562,277.92313,405.21292
1592427596.6830568,1.3419585,269.01147,237.20706
1592428612.0475268,4.1416116,120.279816,105.64052
1592426432.3664482,0.8453462,658.3703,669.58344
1592428594.947285,2.0670946,193.34578,212.00526
1592431248.785069,2.1331892,263.55215,153.78166
1592432599.854271,1.0918586,411.70297,386.3896
1592429496.010122,1.7145987,143.62596,153.61565
1592426512.017576,0.9248596,502.5313,509.20786
1592433920.173028,5.054917,80.44065,78.18902
1592430139.969291,2.7075815,163.60419,162.52267
1592434032.524618,0.9945068,371.30124,269.9402
1592429973.316928,1.295224,274.03378,343.85294
1592430587.8756669,1.188251,370.05548,409.64334
1592426988.424384,1.0319176,521.23035,443.30603
1592434560.232109,0.8992419,377.30914,342.92215
1592430549.475126,1.6792889,249.23318,236.87083
1592432380.55116,1.3746096,225.65999,241.83127
1592432944.709173,1.3951653,203.70282,285.35147
1592428742.249394,1.074898,420.09418,396.69327
1592427460.781117,1.0273668,403.74106,440.36008
1592425832.357881,1.0977163,543.1967,547.5475
1592431567.839604,1.0196778,422.59753,404.27777
1592433972.223766,5.1195407,105.47833,66.22589
1592426372.965592,1.4609234,374.782,376.97092
1592433231.963248,1.7593396,161.5848,223.85449
1592428261.7925382,0.94464296,772.82764,614.37756
1592426587.6186612,1.1136785,454.31232,448.16428
1592432056.996557,1.0062375,219.46315,229.73447
1592427300.4288352,1.1771472,482.42422,477.22867
1592429093.554395,1.0594329,417.04007,406.9652
1592427100.6259809,1.1354543,301.18735,254.90395
1592426817.271944,1.4499735,279.5793,264.64914
1592431854.193685,1.243252,546.8366,458.94437
1592430122.719049,1.7868804,183.86008,190.35432
1592434608.83279,0.85406184,518.7812,450.571
1592425936.4593668,0.9780238,740.6472,599.0751
1592430255.470943,1.9779004,135.95416,199.62283
1592431797.04286,0.9908341,383.5634,341.39243
1592426411.816148,1.1460677,497.42206,429.2289
1592430921.180417,2.220643,115.78378,117.55708
1592428491.445817,0.6734303,844.6389,792.3069
1592431729.841908,1.2633315,384.2001,363.81995
1592426929.7735412,1.030863,528.53094,486.58096
1592433169.262367,4.3908477,105.80349,65.16229
1592431480.388368,1.7122654,289.37454,277.45847
1592431294.835723,4.6329045,111.010315,77.20828
1592427401.680275,1.1609026,470.98776,392.60306
1592426143.462322,1.0836711,482.9034,451.48538
1592429809.214594,4.6607995,74.75767,84.928635
1592434357.129229,1.5388298,227.29881,255.30544
1592433687.6697211,1.3263634,310.87064,296.89832
1592433522.8173802,5.1767464,141.21579,88.006516
1592434538.631797,2.1452065,268.65567,155.04869
1592428342.193693,0.93464965,410.66415,352.2993
1592433657.069282,1.6222345,285.8288,283.11453
1592433422.615959,1.1478946,482.60532,413.9832
1592427781.485695,1.405437,420.296,357.83844
1592427658.1839411,0.99786085,352.38968,294.99008
1592425945.4594948,1.0827719,552.91754,514.3095
1592426596.31879,0.8775346,617.51666,512.5238
1592434153.8763351,1.292944,364.06058,377.10645
1592430650.576563,1.142938,415.49646,407.3352
1592431466.7381692,2.2227151,224.37915,200.99707
1592430953.580873,1.5914117,138.00496,139.99817
1592428884.1514182,0.9612988,513.0606,510.49057
1592426836.7722151,1.5212615,208.09134,217.56242
1592430462.623887,1.3618195,268.659,229.24515
1592431525.6890082,1.2657437,380.5687,425.09628
1592428980.602785,1.1030284,441.18762,402.28644
1592431648.690757,0.8460988,749.2728,612.69916
1592429987.4171278,0.9021182,304.57626,396.8559
1592434614.832874,0.87855905,450.29767,429.0909
1592427961.788262,0.7209836,795.7348,757.0552
1592426568.56839,1.0012263,431.50656,414.53998
1592428961.702514,0.9614115,541.85077,531.5398
1592429994.467226,0.8981822,328.19125,362.94162
1592432559.653704,1.0615848,499.55536,515.5062
1592432717.905948,2.0772858,132.76979,147.62837
1592427860.6868212,1.2185987,475.9471,423.03973
1592431609.090202,1.1474397,420.34326,387.30737
1592430336.472095,2.104138,159.0671,135.36206
1592425949.659552,1.0676101,578.6761,513.0957
1592433657.219296,1.4640857,310.36716,299.77222
1592434719.384363,1.0415742,482.0387,403.43793
1592432096.747124,0.90973586,329.508,322.20517
1592425855.15821,1.2430001,455.20425,402.71
1592425875.708496,1.266453,427.31784,467.21854
1592430813.328883,1.7538499,192.07263,152.16008
1592427016.024769,0.9762371,500.1924,494.01117
1592434488.681087,7.260636,89.592094,58.397335
1592430321.021867,2.0939195,138.51468,121.565674
1592429790.0143092,1.4500014,173.63756,158.97899
1592430108.16885,1.5490532,171.54451,159.07549
1592433311.01437,0.99209493,386.5331,379.3857
1592433108.9615018,3.3009944,115.97228,94.542175
1592434025.774519,0.97056186,336.67535,282.88556
1592432454.352212,0.99180794,433.54395,355.761
1592430956.730916,2.0004213,133.27718,138.72006
1592428675.9484391,1.0943468,348.2656,391.2322
1592433465.66657,1.1893318,224.74474,217.74155
1592429956.516686,0.98980135,347.31155,390.8021
1592427467.8312168,1.0737702,417.40323,410.0635
1592426650.019545,1.0813322,404.6346,381.65887
1592426909.973257,1.1821783,492.41107,521.69476
1592427694.334454,0.88423723,435.93036,378.7128
1592428510.346088,0.639552,789.40173,679.02875
1592427589.632957,1.0248374,363.16013,356.46082
1592428743.149408,1.093098,452.6076,408.09128
1592427598.633085,1.4648951,254.55502,225.80318
1592432212.998774,1.3105801,342.98798,296.13287
1592430837.479223,1.7388797,148.98984,228.56831
1592428452.895262,0.68696153,1015.55206,872.01544
1592429976.31697,1.0291611,324.16034,415.50516
1592427211.1775649,0.8873848,408.92584,377.15817
1592428005.5888891,0.7030115,997.78174,862.9536
1592429563.5110898,1.1713165,235.19328,259.45718
1592433267.813758,0.92251515,407.38953,587.10315
1592432703.655749,2.050458,254.82176,211.30737
1592429944.966516,1.0847807,385.73962,416.52368
1592433250.863518,1.1609815,278.09094,372.79016
1592428516.3461728,0.6473333,821.2052,792.0505
1592428437.745047,0.71762836,808.7444,727.8987
1592431066.6824808,1.1688944,442.0378,423.8284
1592426295.264493,1.0524262,424.37772,470.03778
1592431444.6878562,1.9400384,186.16078,161.4719
1592431919.8946078,1.1882118,232.62027,249.57576
1592426006.360366,1.0814284,388.81296,406.13794
1592433962.7736251,4.4321127,115.43881,71.71918
1592426485.617204,1.1878858,532.04675,588.2631
1592431724.591837,1.1813741,363.6882,361.86377
1592427472.031274,1.195911,406.1111,440.24792
1592425811.057567,1.1989532,430.34756,426.73776
1592432058.9465852,0.9807396,247.29768,253.74608
1592433606.068557,1.6566378,162.69128,202.56998
1592433104.1614442,1.0753454,260.1851,219.36424
1592433213.362992,1.8778775,177.06648,172.73985
1592431487.138468,1.2346734,342.27698,378.28265
1592431482.3383958,1.4092082,307.9528,334.09637
1592426540.0679748,0.97774756,506.27762,503.48154
1592427104.526038,0.9370609,413.55118,373.78082
1592425816.157653,0.92543715,531.4087,516.4827
1592426321.664864,1.118473,331.28513,336.75397
1592433928.723142,5.491843,84.025085,69.83442
1592431066.532481,1.1663598,418.3004,430.16577
1592428727.099181,1.076469,416.6622,397.53754
1592428651.0480828,2.2005482,184.4073,224.41583
1592428674.5984251,0.98072845,359.42145,435.55588
1592430398.422977,1.4916347,196.60168,203.40027
1592427685.484326,1.0690476,347.0227,309.47455
1592426757.421087,0.6880688,548.592,470.57303
1592428741.6493802,1.0534594,432.8299,421.86472
1592431502.88868,1.310302,400.91663,418.63666
1592427123.726309,0.9754096,307.05853,310.41284
1592433654.069237,1.5039304,302.92624,301.35315
1592426628.4192462,1.069465,464.55084,500.41708
1592430805.6787682,1.8101516,242.67998,173.82915
1592430009.917442,1.2931002,290.79285,304.51074
1592426518.467676,1.0185088,502.93317,494.67984
1592427316.179064,1.19185,397.5462,391.1816
1592432646.9549398,1.4643314,309.7434,227.77441
1592432198.298574,1.0442873,570.7666,535.80914
1592429255.256703,1.1716309,438.15414,345.36447
1592433012.960138,1.0395756,277.2416,348.05106
1592428994.102985,1.132975,497.243,470.33466
1592430322.371895,2.2034929,130.1592,107.5445
1592427202.627437,1.1883997,415.9045,337.83282
1592426183.812893,1.0272133,403.0249,466.9348
1592434424.63018,4.3925004,71.36651,87.63171
1592432695.555636,1.1928442,356.07175,367.4186
1592426752.321016,0.8605408,414.12677,438.4194
1592426750.2209868,0.8784797,357.63892,434.55243
1592428023.5891452,0.6731884,995.3242,1010.0508
1592427599.8330991,1.5467118,266.44498,226.51042
1592433238.863347,1.2070159,241.17928,339.30997
1592427601.933128,1.5829059,232.31438,204.0007
1592427372.729862,1.414724,341.89865,350.8575
1592427630.733542,1.4735988,248.31564,222.12355
1592425891.458724,1.0612785,547.80255,453.6379
1592430494.1243432,1.2990825,233.99959,220.21446
1592434081.425312,1.3618389,349.36246,319.55258
1592431143.633576,1.1479214,377.7377,379.05203
1592428682.998539,1.0280844,365.9615,390.8862
1592427513.581873,1.2297076,311.4455,289.51242
1592431351.836534,5.274542,89.04931,64.371346
1592430571.6754391,1.4326514,325.36646,339.78876
1592428346.99375,0.8468407,379.40512,325.1235
1592429644.812244,1.1371596,314.8455,457.154
1592427352.329576,1.3478568,418.26666,361.76437
1592430918.480376,2.0924518,112.48192,114.26005
1592433642.219082,1.27784,317.20847,307.83234
1592431478.7383392,2.1390352,248.53676,241.15758
1592431832.143372,1.259304,410.79352,328.52835
1592432832.207582,4.6609445,138.5263,66.41568
1592434317.9786618,1.7188759,250.11086,242.38774
1592426735.8207722,1.2592053,342.8754,367.49112
1592432292.49991,4.2333713,155.06744,84.424255
1592434772.1851149,1.1296794,437.26788,376.63516
1592431815.493131,1.3553693,323.35135,262.23395
1592429727.013401,1.3956546,260.48044,259.94543
1592429320.807629,1.3754449,408.40924,369.03018
1592426859.572543,1.1628526,269.87024,282.76086
1592431253.73514,2.62156,129.28697,128.46204
1592433443.4662578,1.2347162,409.62936,384.04105
1592430295.3715122,3.418687,136.85014,105.318184
1592428331.843536,0.7281286,460.11368,395.44745
1592429112.9046662,1.1108577,426.46613,384.10446
1592429301.1573591,1.249591,330.80475,312.30698
1592427712.184711,1.0053751,469.12604,396.56796
1592433620.318771,1.264642,271.47333,247.84872
1592427612.283284,1.3559847,220.94397,202.34332
1592432232.1990569,4.500139,118.013954,83.8319
1592430760.828128,1.1932058,324.22345,304.288
1592431942.094936,2.924334,119.6752,109.045166
1592434621.732974,0.920218,464.47076,434.51816
1592433036.660479,1.1426108,435.37567,517.3534
1592428359.143935,1.1208065,396.04138,340.4331
1592432176.698261,1.0793108,403.79892,445.1127
1592426400.8659909,1.3559767,396.0005,398.31274
1592432364.650933,1.0845847,219.47768,244.74104
1592430100.668736,1.7403878,206.80646,177.59058
1592433709.570034,1.2946491,356.05835,360.91296
1592429656.212415,0.8844661,355.364,564.15125
1592432873.608164,1.3316436,214.30605,258.5133
1592431854.793685,1.0786244,484.9384,410.39514
1592433179.3125088,3.522809,86.41099,87.57195
1592431371.0368042,4.1859045,77.99546,70.33616
1592426032.460737,1.1807913,330.97464,384.25287
1592430904.980177,1.3340256,190.17514,186.78206
1592429156.705293,1.2109873,373.62518,372.62033
1592426534.06789,0.91896397,526.5253,500.8782
1592429257.6567318,1.2453921,290.13812,286.5294
1592430964.831029,1.9368082,135.04378,160.12589
1592429424.0090969,3.4430337,77.23869,69.876114
1592426875.922771,1.0051337,387.17886,435.5556
1592429925.166244,1.6011612,238.4726,189.81711
1592426815.471915,1.4908963,238.80618,187.00682
1592431244.885012,2.4336507,269.90698,179.24408
1592433019.560236,1.0314255,313.07245,463.40067
1592434455.68062,6.0120983,106.78588,73.91965
1592432181.798333,1.0502284,473.4068,449.3259
1592431485.938439,1.2419688,355.55084,348.44833
1592430766.978213,1.2840419,251.28342,308.3046
1592429237.856447,1.2400175,376.09537,303.21307
1592431781.8926458,1.2953848,330.29193,312.32278
1592432410.251586,1.2233653,282.88907,248.72466
1592432586.804087,1.3038163,347.55392,353.4806
1592429445.009396,2.4198983,93.6779,112.75106
1592427168.7269518,0.88026595,450.9593,399.99484
1592426394.415906,1.1510031,480.05472,408.35144
1592427066.575497,0.8938712,380.4499,410.00394
1592428645.198012,1.6559228,201.95183,242.93687
1592429528.2605922,2.258978,118.313866,121.83455
1592428515.296159,0.73373586,885.1907,712.52295
1592433004.710024,1.2819206,241.99698,334.449
1592432163.648077,1.3049244,288.1894,245.41965
1592433716.770133,1.1835649,355.90955,373.86438
1592426146.462365,1.3060589,349.5322,423.69092
1592426954.523898,1.2987263,419.93604,404.20654
1592429828.564863,3.066521,132.1366,93.352875
1592428546.1966012,1.137927,463.03012,415.2053
1592432035.696257,1.057305,243.9216,210.98692
1592429661.162486,0.89020485,423.9701,524.4488
1592427235.027894,0.9464498,548.1542,488.7613
1592429276.257002,1.630436,280.0835,255.86472
1592428306.94318,0.99991196,411.1848,320.43347
1592432392.101331,1.8304983,188.77551,176.14917
1592430659.7266922,1.1744794,459.5004,414.88257
1592432061.3466282,1.1894825,250.62096,250.58623
1592429189.555764,1.5413984,274.4622,191.27083
1592434349.779115,1.5489395,243.61578,273.45944
1592428713.898981,1.0566552,403.95755,372.02466
1592431009.68167,1.1963134,241.95845,254.1003
1592433658.869309,1.5211486,308.39832,288.97052
1592430501.6244428,1.346265,204.34796,219.10413
1592428748.549479,1.0550272,510.5467,453.13223
1592434534.88174,3.4287014,176.6714,114.96905
1592428525.046287,1.0104765,575.2507,538.77936
1592431284.93558,3.559284,88.09538,84.17979
1592432930.158973,1.045345,317.82532,313.41156
1592434521.8315551,3.3715572,183.71825,98.86994
1592432635.404783,1.1556933,383.36444,377.99033
1592429235.156419,1.4036878,318.22195,290.93506
1592433747.970573,1.2788805,400.1171,370.4289
1592430993.031428,1.3700062,200.64934,151.25473
1592434104.825639,1.2873329,347.4455,355.2565
1592429180.405635,1.1576822,305.32117,253.44562
1592429256.156718,1.259797,325.3583,299.99707
1592431292.285695,2.965221,97.18879,84.18714
1592433575.768131,1.6644533,167.31749,181.83072
1592430604.225908,1.1347119,409.35373,410.9861
1592430832.979153,1.323777,162.41293,244.13383
1592427326.079206,1.083703,462.55887,415.03903
1592427326.9792058,1.159011,453.93918,380.20145
1592433865.8722482,5.303959,68.43917,71.24264
1592434645.133314,0.75024664,456.46732,433.22244
1592426241.863722,0.6790266,481.72397,443.39075
1592426800.321701,0.8452037,454.10016,406.3002
1592431217.284628,1.1450596,420.41653,449.01834
1592432125.697538,1.2703024,265.51566,254.77434
1592430263.421056,1.4571768,189.05426,199.655
1592429024.703412,1.1295934,462.7949,389.0338
1592434396.879783,0.8256696,275.989,272.09302
1592431588.239903,1.1990435,349.10934,351.47208
1592434523.481584,3.6794102,164.71725,95.26276
1592432423.601771,1.0033095,305.98007,335.8515
1592426313.414749,0.8968225,396.1565,403.80225
1592429739.9135969,1.0096622,365.817,315.44882
1592429673.162656,0.56207013,541.10535,621.4815
1592429521.960492,1.1925968,167.99612,136.86624
1592432580.5040011,1.3359243,379.99765,354.10355
1592430102.168764,1.6436392,212.90395,201.12541
1592432924.908888,1.2078733,251.9472,303.8079
1592430796.37864,1.5329022,302.91174,288.3974
1592430727.377658,1.2653801,457.13498,393.00217
1592434084.2753549,1.2784212,386.43094,323.7322
1592426746.020916,0.93558764,430.82614,462.3503
1592428668.598339,1.0474803,329.501,396.92343
1592429824.214807,3.4008617,126.86051,91.3725
1592431495.688582,1.3120162,343.08365,423.3257
1592430317.571824,1.679373,135.92232,136.78181
1592427920.237677,0.7913253,697.7297,666.23737
1592434092.3754702,1.4623904,341.58353,342.4439
1592428921.801945,1.1254998,384.25146,463.0099
1592425853.9581811,1.2368609,501.19443,474.17828
1592428777.799892,0.9863746,477.8931,487.63303
1592432017.096002,1.2343305,169.37973,169.79199
1592433175.112452,3.7914615,74.86628,80.77038
1592427520.781973,0.9898979,309.13766,299.37167
1592426433.566462,0.8716453,618.63403,647.72437
1592432641.404868,0.9708595,404.90985,321.73087
1592427392.980148,1.2544074,450.53763,416.93918
1592431723.9918232,1.1374278,389.2574,372.98917
1592432910.058674,1.1367855,281.82108,280.008
1592433414.665846,1.1651493,423.2589,427.26752
1592433507.0671518,5.0789986,108.3438,67.09101
1592430828.929095,1.2768377,165.82889,205.4077
1592430260.421014,1.2857838,198.66336,194.12175
1592428885.651432,0.9337731,535.27313,552.4218
1592433800.171325,1.2585442,449.59033,442.99353
1592428972.802672,1.0659627,445.92438,470.74216
1592433638.619026,1.3062319,286.67456,307.17978
1592432196.348546,1.0535139,537.1901,511.334
1592426291.364435,1.1317052,311.8029,400.02704
1592425945.009481,1.0581264,565.73883,536.8058
1592430374.422635,1.2582601,292.84406,171.71887
1592428938.902188,1.0777824,456.1227,472.79352
1592434012.274333,0.9667187,404.47632,337.4309
1592427021.724855,0.819668,486.54562,511.6823
1592432567.603818,1.005882,454.95963,394.82004
1592427740.08511,1.2285514,435.86655,425.89133
1592431326.3361778,4.586299,74.18235,58.09431
1592426087.811523,1.0771961,420.66998,317.65146
1592434083.975342,1.2041976,346.8317,322.3978
1592426343.2651782,1.279629,360.62552,335.62466
1592431238.284927,1.5228229,331.53546,258.0143
1592428726.049152,1.1021165,354.4602,345.62695
1592432934.20903,1.2543174,244.03355,292.26257
1592428318.193351,0.9193515,394.22244,357.74234
1592430653.876606,1.1314402,440.80643,376.49777
1592426203.3131788,1.0728128,390.2048,374.49606
1592434038.524703,1.1816791,343.89163,309.28583
1592433584.918259,1.5178912,208.44609,205.41023
1592434844.036122,0.9054813,417.1467,497.09155
1592434654.733443,0.733439,511.1573,440.0759
1592429476.509852,2.2813394,114.29627,111.357635
1592426787.721515,0.8400814,352.5464,398.38477
1592428697.998753,0.983434,419.65656,402.3212
1592433859.122163,4.352051,102.200615,88.94865
1592428183.941426,0.8006569,808.25055,730.79675
1592428937.1021729,1.05186,478.26953,511.4685
1592433340.714795,1.0749424,376.98865,387.6823
1592433140.311956,6.261918,106.805244,52.57078
1592433894.8226602,5.0129046,87.43566,83.89849
1592431271.4353962,4.9503365,121.4078,81.18055
1592427340.02939,1.1624484,466.34476,398.86783
1592427872.536993,1.2228701,547.62915,459.04047
1592427622.7834282,1.300137,242.23836,222.04173
1592431126.533333,1.1543981,365.6496,401.62656
1592430850.8294091,1.333097,243.16187,212.04437
1592432252.2993422,4.776554,151.35571,98.533066
1592426994.5744698,1.0175841,517.9601,457.36877
1592428823.250548,0.80421716,630.71497,577.44037
1592427001.3245702,1.2383353,414.6504,428.75104
1592434546.28191,1.1198213,270.18997,240.73555
1592428463.545418,0.67843926,894.8071,801.81335
1592434113.5257668,1.2414782,359.0865,336.6907
1592434647.533342,0.6769912,466.0764,372.98755
1592429858.4152918,2.9706368,120.77397,95.00074
1592434024.424505,0.90309334,402.43924,310.7216
1592426827.922086,1.4942623,190.86299,180.33757
1592431677.941168,0.99283874,487.81607,491.409
1592432293.699925,4.5566893,150.75456,83.561195
1592429545.210834,1.8704398,168.09903,169.13876
1592434623.383003,0.90285707,382.72626,341.72513
1592431669.991055,1.0398409,551.7508,528.89545
1592428079.989943,0.6493414,928.1475,844.0933
1592430286.671384,3.2592282,111.79404,95.32373
1592429949.916586,0.73547256,416.02817,510.72302
1592427037.625082,1.0024836,453.6357,344.92136
1592427114.1261811,0.80337656,375.67352,382.05814
1592433866.322262,5.8345013,60.144253,69.878525
1592427294.878749,1.1323372,512.21674,495.07352
1592430712.227446,1.1382135,428.16174,457.169
1592430316.221811,1.8353204,163.98189,131.44954
1592428261.642538,0.94777083,642.89014,517.73865
1592434154.9263492,1.3020734,348.98413,350.6784
1592428542.296544,1.1509581,455.49347,445.68704
1592433644.019096,1.3543367,317.45654,310.80676
1592431479.788353,1.8302476,272.06934,290.8573
1592432734.70619,4.2250314,64.26945,78.37034
1592430577.825524,1.2722356,392.3363,381.42572
1592432729.156118,3.2280004,102.18181,94.55871
1592427272.828436,1.0876815,517.031,441.40173
1592428365.2940211,1.08732,449.8257,347.4311
1592427905.537463,0.8257923,657.716,593.6401
1592430869.129678,3.9021392,163.34143,115.92609
1592432309.0001369,1.1533736,168.78285,193.54268
1592428960.352501,0.8955629,528.9482,483.97977
1592425866.4083672,1.1951883,438.66202,411.50113
1592430936.930632,3.5436645,89.62728,94.19695
1592429495.8601222,1.793635,129.73894,141.56964
1592429011.803227,1.119402,444.26917,414.63318
1592432694.95562,1.2367896,332.14536,367.6751
1592433946.573397,4.70096,111.26765,96.38109
1592432372.751046,1.7040956,209.95148,215.05624
1592426674.619902,1.0876738,393.04337,360.95337
1592426183.512893,1.0382111,384.71515,434.27658
1592425964.959767,1.0240526,528.41034,512.3956
1592430264.3210702,1.6006763,183.61702,224.95284
1592426530.617847,0.8343017,515.0221,543.64105
1592429139.905051,1.0318607,434.99066,383.9224
1592434533.831726,2.946003,174.46252,104.04332
1592426880.122842,0.8801966,428.05298,452.87952
1592425922.959167,0.91656005,744.4469,616.63727
1592428370.244093,1.1424104,407.39395,365.51703
1592427276.428493,1.264612,433.88974,389.34265
1592428759.049622,1.1538082,417.17682,401.95956
1592433461.9165142,1.2103498,197.6399,259.03778
1592428204.4917262,0.91098434,735.07434,674.64764
1592432012.445931,1.454376,156.49097,164.73882
1592425807.907524,1.040591,513.4052,488.2728
1592426355.715349,1.2207384,389.3827,337.2918
1592431600.6900742,1.2145019,372.29828,419.35318
1592434591.732548,0.7243638,508.27255,502.64465
1592431332.7862642,5.41227,94.85315,59.392693
1592434749.384789,1.1474199,385.92947,325.9741
1592434157.026377,1.0540125,419.8394,381.87848
1592428144.19087,0.71232706,989.5985,893.67316
1592429054.10384,0.9941259,491.6909,413.93533
1592433950.473454,4.0320897,132.19293,85.97055
1592431531.6890838,1.3684688,406.52997,388.8348
1592429669.1126,0.55269223,528.4846,596.3373
1592430656.876648,1.1327189,439.49335,426.27158
1592426146.912365,1.3619734,305.22867,409.9562
1592427727.484925,1.2074023,465.45053,387.4323
1592434604.482733,0.8879055,436.024,409.65085
1592430319.071838,1.7914797,135.76678,126.22229
1592426946.723784,1.2581507,387.31076,431.33792
1592425808.3575392,1.0778648,529.12146,493.52765
1592431881.9440691,4.2200007,90.4015,100.48765
1592426261.664007,0.87065697,476.0171,393.857
1592433524.317408,5.5043254,137.25256,82.16675
1592428095.740172,0.8125467,801.27594,763.2446
1592431070.282538,1.1674469,448.18967,430.4396
1592429439.609324,1.8948331,112.35544,102.023544
1592433729.220317,1.1992568,403.81677,384.91058
1592429880.6156049,2.0873566,153.11086,137.3938
1592429273.70696,1.3945487,324.7103,291.82764
1592428709.998924,1.0570061,395.03687,352.56885
1592426114.511908,1.0407645,385.67963,362.83878
1592427611.98327,1.4818065,221.94536,194.08339
1592434781.185243,1.0257541,437.47897,401.4626
1592430528.624827,1.5917356,245.05042,218.89877
1592428102.190272,0.650438,1057.0392,994.8493
1592426998.924526,1.1765386,396.67484,402.62112
1592432215.548816,1.4557346,289.0869,266.5885
1592428847.85089,0.7405113,693.2649,636.2414
1592427369.579819,1.4348981,377.57587,409.83377
1592431625.2904289,0.98033345,630.7366,627.9891
1592432485.852652,1.0583395,382.7867,315.98016
1592431650.4907851,0.9152486,700.1658,585.0243
1592429364.608256,1.5753919,242.7546,218.59415
1592430655.226635,1.186185,416.57874,406.15338
1592425890.55871,1.1509417,520.4827,453.39633
1592428074.8898728,0.68376625,958.3126,931.0656
1592434046.624817,1.1374661,397.10852,341.12793
1592432121.34748,0.99735737,255.20178,301.88135
1592431462.3881118,1.751628,237.7675,211.78194
1592430204.3202171,1.7765855,205.65031,183.27956
1592426530.317847,0.8429945,615.67773,514.62695
1592432184.048361,1.1695794,458.915,402.53848
1592428709.548924,0.9709761,473.35013,427.576
